Timestamp,Power (mW)
2024-10-02 10:37:35.454442,1482.9268292682925
2024-10-02 10:37:35.456993,1416.5853658536585
2024-10-02 10:37:35.459560,1541.4634146341461
2024-10-02 10:37:35.462029,1572.6829268292681
2024-10-02 10:37:35.464546,1521.951219512195
2024-10-02 10:37:35.467139,1410.7317073170732
2024-10-02 10:37:35.469620,1541.4634146341461
2024-10-02 10:37:35.472134,1537.5609756097558
2024-10-02 10:37:35.474654,1533.6585365853657
2024-10-02 10:37:35.477196,1467.3170731707314
2024-10-02 10:37:35.479729,1397.0731707317073
2024-10-02 10:37:35.482195,1525.8536585365853
2024-10-02 10:37:35.484723,1637.0731707317073
2024-10-02 10:37:35.487409,1445.853658536585
2024-10-02 10:37:35.489943,1412.6829268292681
2024-10-02 10:37:35.492492,1541.4634146341461
2024-10-02 10:37:35.495023,1566.8292682926829
2024-10-02 10:37:35.497575,1492.6829268292681
2024-10-02 10:37:35.502127,1648.780487804878
